ResponseId,conversation_id,old_UserID,new_UserID,id_source,first_message,survey_time,conv_time,survey_conv_diff_hours,id_survey_diff_hours,id_conv_diff_hours,extracted_ids_count,current_MatchMethod,data_status
R_2pbuLnTBCoK9hBQ,674eece7-2d0c-8008-befd-ccb8fea31a4f,3,03122024_1115_6,extracted_from_message,My ID is 3/12/24_11:15_6,2024-12-03 02:26:00,2024-12-03 11:35:03.994823,9.151109673049715,8.816666666666666,0.3344430063888889,3,Timestamp,Duplicate
R_2uPQeg5rL4Yues2,674efdd0-5c64-8009-ba48-72d79c894da9,03122024_0412_Derived,03122024_1247,generated_from_conv_time,what is the verb love in eperanto,2024-12-03 04:12:00,2024-12-03 12:47:12.774108,8.586881696648067,,,0,Timestamp,Duplicate
R_2K2PDqyYjxlFYtK,674f223e-6630-8007-80e2-29de999cbdea,03122024,03122024_1521_3,extracted_from_message,my ID is 03122024_1521_3,2024-12-03 05:21:00,2024-12-03 15:22:38.581566,10.02738376835982,10.0,0.027383768333333332,3,Timestamp,Duplicate
R_2HbxCa8nPoPaq8p,674f350b-95fc-800c-b549-8d3fd8e9bd63,03122024,03122024_1642_7,extracted_from_message,My ID is 03122024_1642_7,2024-12-03 06:37:00,2024-12-03 16:42:51.995296,10.09777647111151,10.083333333333334,0.014443137777777778,3,Timestamp,Duplicate
R_8raaFUaI4tkABah,67502bad-2a84-8013-810a-63e43d281ea1,04122024_0227_Derived,04122024_1015,generated_from_conv_time,the bird flies translate to Esperanto,2024-12-04 02:27:00,2024-12-04 10:15:09.487792,7.802635497781965,,,0,Timestamp,Duplicate
R_8qmXrDyf3dMtO0H,67504251-2c10-8007-8d35-5cafaeaca939,04122024,04122024_1151_13,extracted_from_message,My ID is 04122024_11:51_13,2024-12-04 04:11:00,2024-12-04 11:51:45.409610,7.679280447231399,7.666666666666667,0.012613780555555556,2,Timestamp,Duplicate
R_2iPDbSbopoNR7wd,675068fe-2b28-800d-8d90-74f4f834118e,04122024_0527_Derived,04122024_1436,generated_from_conv_time,La viro kaj la virino estas en la aparatmento sed la juna knabo dormas ,2024-12-04 05:27:00,2024-12-04 14:36:46.382056,9.162883904443847,,,0,Timestamp,Duplicate
R_29bsKva0U3diZEn,67508494-b510-8013-a467-b1eb79c20339,04122024,04122024_1615_16,extracted_from_message,MY ID is 04122024_1615_16,2024-12-04 06:36:00,2024-12-04 16:34:28.983863,9.974717739754253,9.65,0.3247177397222222,3,Timestamp,Duplicate
R_2hFpJLBVEGaCEBY,67508665-0278-8008-939e-20c11639e4cf,04122024_0756_Derived,date_time_computer,extracted_from_message,My ID is date_time_computer number,2024-12-04 07:56:00,2024-12-04 16:42:13.457708,8.77040491885609,,,1,Timestamp,Duplicate
R_2pltKsQ1aoTVlux,6751da8c-8088-8002-ae6e-56e232820bf5,01122024,01122024_1500_11,extracted_from_message,My ID is 01122024_1500_11 and hit enter,2024-12-05 07:54:00,2024-12-05 16:53:32.802540,8.992445150017739,88.9,97.89244515,3,Timestamp,Duplicate
R_886igvX39wE2QiR,674da33b-b034-8012-8dd7-b7cd9fb964e4,20643527,20643527_1200_15,extracted_from_message,My ID is 20643527_1200_15,2024-12-02 04:09:00,2024-12-02 12:08:28.003455,7.991112070812119,,,3,Timestamp,Complete
R_2G8vfS5DY1dgNSj,674eda77-ed70-8009-a559-1b3a655d0301,03122024,03122024_1000_2,extracted_from_message,My ID is 03122024_10:00_2,2024-12-03 02:26:00,2024-12-03 10:16:24.378766,7.84010521279441,7.566666666666666,0.2734385461111111,2,Timestamp,Duplicate
R_2ph8kOwxW2DdSxu,674eee5a-d384-8012-95e7-0c81e2daa453,03122024,03122024_1115_4,extracted_from_message,My ID is 03122024_1115_4,2024-12-03 04:12:00,2024-12-03 11:41:15.157707,7.487543807493315,7.05,0.4375438075,3,Timestamp,Duplicate
R_2pYLTHBaVB47ccc,674f125b-6e58-8007-9f57-e4c374e7ccdb,03122024,03122024_1345_13,extracted_from_message, My ID is  03122024_1345_13,2024-12-03 05:21:00,2024-12-03 14:14:51.692467,8.897692351937295,8.4,0.49769235194444444,3,Timestamp,Duplicate
R_2nTkzQinJS5YTy9,674f4575-2050-800d-a076-ecf7c60e9af2,03122024,03122024_1730_21,extracted_from_message,My ID is 03122024_1730_21,2024-12-03 06:37:00,2024-12-03 17:52:53.397830,11.264832730558183,10.883333333333333,0.38149939722222226,3,Timestamp,Duplicate
R_83HfQzqMSZVdykF,67503fde-bd1c-800c-9ab5-df7535c1ad5b,20588493,20588493_1142_22,extracted_from_message,My ID is 20588493_1142_22,2024-12-04 02:27:00,2024-12-04 11:41:19.105302,9.23864036169317,,,3,Timestamp,Complete
R_82nbJPSNlL5yHPq,675040fe-8a4c-8002-bca7-8cda704da262,04,04/12/24_11:45am_11,extracted_from_message,my ID is 04/12/24_11:45am_11,2024-12-04 04:11:00,2024-12-04 11:46:06.774999,7.585215277473131,,,1,Timestamp,Duplicate
R_26sOmlaAxuwN1Yd,67505fdc-8d9c-8007-b26d-89e7600ba030,04122024,04122024_1345_03,extracted_from_message,My ID is 04122024_1345_03,2024-12-04 05:27:00,2024-12-04 13:57:48.875838,8.51357662167814,8.3,0.2135766216666667,3,Timestamp,Duplicate
R_2FyOZgnmDrfoIqM,67507325-cdf0-8009-b3d6-57fae49cf211,04122024,04122024_1500_2,extracted_from_message,My ID is 04122024_1500_2,2024-12-04 06:36:00,2024-12-04 15:20:06.138109,8.735038363602426,8.4,0.3350383636111111,3,Timestamp,Duplicate
R_8uJMcznGtIASwN5,67508783-e588-8008-93ca-fede730c0888,04122024,04122024_1615_9,extracted_from_message,My ID is 04122024_1615_9,2024-12-04 07:56:00,2024-12-04 16:47:00.187691,8.850052136381468,8.316666666666666,0.5333854697222222,3,Timestamp,Duplicate
R_2pbDVDiRPmmM0yM,67517de8-96e8-8013-b686-58cbdd254615,05122024_0239_Derived,05122024_1000_16,extracted_from_message,My Id is 05122024_1000_16,2024-12-05 02:39:00,2024-12-05 10:18:16.834248,7.654676180018319,7.35,0.30467617999999996,3,Timestamp,Duplicate
R_8eRxYskUHt0GRlq,6751d790-ce9c-8009-acd3-8be8eb9df458,05122024,05122024_1600_2,extracted_from_message,My ID is 05122024_1600_2,2024-12-05 07:54:00,2024-12-05 16:40:48.980922,8.780272478328811,8.1,0.6802724783333334,3,Timestamp,Duplicate
R_8Xocl1OV48ti437,674da63b-5af4-800e-8caa-863c771b0472,01122024,01122024_1200_10,extracted_from_message,My ID is 01122024_1200_10.,2024-12-02 04:09:00,2024-12-02 12:21:15.664779,8.204351327485508,16.15,24.354351327499998,3,Timestamp,Duplicate
R_2IPE98MlYuzInuN,674eec7e-6a48-8012-ac21-eca6682b8b07,03122024,03122024_1115_15,extracted_from_message,My ID is 03122024_1115_15,2024-12-03 02:26:00,2024-12-03 11:33:18.689259,9.121858127514521,8.816666666666666,0.3051914608333333,3,Timestamp,Duplicate
R_8NPazZ5Juvbfv68,674eee5c-0dd0-800c-a4db-cdf6726d09e1,03122024,03122024_1115_22,extracted_from_message,My ID is 03122024_1115_22,2024-12-03 04:12:00,2024-12-03 11:41:16.290694,7.487858526110649,7.05,0.43785852611111115,3,Timestamp,Duplicate
R_2OcgbloBG9cmx3q,674f23bc-4304-800e-be8d-b43918a4eca9,03122024_0521_Derived,03122024_1500_10,extracted_from_message,My ID is date 03122024_1500_10,2024-12-03 05:21:00,2024-12-03 15:29:00.472369,10.133464546932114,9.65,0.48346454694444446,3,Timestamp,Duplicate
R_83Dxvaxsbxce0Jf,674f4611-effc-8008-8e4c-03499a3e099b,03122024,03122024_1755_06,extracted_from_message, My ID is 03122024_17:55_06,2024-12-03 06:37:00,2024-12-03 17:55:30.634914,11.308509698311488,11.3,0.008509698333333333,2,Timestamp,Duplicate
R_8Ja3Mv9TBGX0chc,67503dff-2694-800c-82af-3d5806569a6d,04122024_0227_Derived,04122024_1133,generated_from_conv_time,tell me about esperanto,2024-12-04 02:27:00,2024-12-04 11:33:19.465116,9.105406976673338,,,0,Timestamp,Duplicate
R_8RWV8FNbZ21N0oS,67504168-a7bc-8009-8e95-a5393f5a73f3,04,04122024_1147_2,extracted_from_message,My ID is 04/12/2024_11:47_2,2024-12-04 04:11:00,2024-12-04 11:47:52.988111,7.614718919727538,7.6,0.014718919722222223,3,Timestamp,Duplicate
R_8rYhwKJGooHrmXF,67506011-3a94-800d-a445-6ae53e3e2dbf,04122024_0527_Derived,04122024_1358,generated_from_conv_time,how to screenshot the screen on a windows pc,2024-12-04 05:27:00,2024-12-04 13:58:41.716878,8.528254688315922,,,0,Timestamp,Duplicate
R_8RyeKskCAsHOMF2,675072eb-33f0-800c-8960-675755192e9d,04122024_0636_Derived,04122024_1500_22,extracted_from_message,my id is 04122024_1500_22,2024-12-04 06:36:00,2024-12-04 15:19:07.514086,8.71875391278002,8.4,0.31875391277777776,3,Timestamp,Complete
R_2ZIJjjJ1cFe244o,6750943f-9ff0-8012-8822-5d7109720cea,04122024_0756_Derived,04122024_1741,generated_from_conv_time,esperanto,2024-12-04 07:56:00,2024-12-04 17:41:19.906244,9.755529512233204,,,0,Timestamp,Duplicate
R_2s6WOGDSpY7couL,6751d873-96a8-8008-a582-db1654bcc950,05122024_0754_Derived,05122024_1615_18,extracted_from_message,my id is 05122024_1615_18,2024-12-05 07:54:00,2024-12-05 16:44:35.803214,8.843278670575884,8.35,0.4932786705555556,3,Timestamp,Duplicate
R_8aXdVWeeRPiIY3v,674eecb4-944c-800e-999a-691db58c1d1e,02122024,02122024_1135_10,extracted_from_message,My ID is 02122024_1135_10,2024-12-03 02:26:00,2024-12-03 11:34:12.843984,9.13690110663573,14.85,23.986901106666668,3,Timestamp,Duplicate
R_2t69biSprXdI46G,674f0072-bbe4-8013-8c53-894a492b8567,03122024,03122024_1230_16,extracted_from_message,My ID is 03122024_1230_16,2024-12-03 04:13:00,2024-12-03 12:58:26.977008,8.757493613362312,8.283333333333333,0.47416028000000005,3,Timestamp,Duplicate
R_8YA0WpVjRHU0I8h,674f0f1a-bdd4-8013-add0-2f0d8ba99146,03122024,03122024_1345_16,extracted_from_message,My ID is 03122024_1345_16,2024-12-03 05:21:00,2024-12-03 14:00:59.048776,8.666402437753147,8.4,0.2664024377777778,3,Timestamp,Duplicate
R_8qy7RxYlFF3gxfk,674f3609-7e10-8009-b714-ddc016967758,03122024,03122024_1646_3,extracted_from_message,My ID is 03122024_1646_3,2024-12-03 06:37:00,2024-12-03 16:47:06.074824,10.168354117804103,10.15,0.01835411777777778,3,Timestamp,Duplicate
R_2PWnohYBTUt3iOR,67502f33-aa70-8009-aca8-dab3b826de2f,04122024_0227_Derived,date_time_computer,extracted_from_message,"My ID is date_time_computer number. HOW CAN I SAY""NAME""IN ESPERANTO",2024-12-04 02:27:00,2024-12-04 10:30:11.830855,8.053286348581315,,,1,Timestamp,Duplicate
R_8hYlBcmIWp5Q0iT,67505112-27cc-8008-af89-b4111cfe01ad,04122024,04122024_1230_9,extracted_from_message,My ID is 04122024_1230_9,2024-12-04 04:12:00,2024-12-04 12:54:42.381460,8.711772627764278,8.3,0.4117726277777778,3,Timestamp,Duplicate
R_8SIglk0C2MR2gau,675062d1-e0e0-8012-ba15-df793ae65273,04122024_0527_Derived,04122024_1410,generated_from_conv_time,“I’m learning about Esperanto nouns and their endings. Can you explain how plural nouns work?”,2024-12-04 05:27:00,2024-12-04 14:10:26.921035,8.724144731958708,,,0,Timestamp,Duplicate
R_2wmitgmySXv1b04,675084c9-3fb4-8008-b912-57ae483321b2,04122024,04122024_1615_18,extracted_from_message,My ID is 04122024_1615_18,2024-12-04 06:36:00,2024-12-04 16:35:21.556614,9.989321281645033,9.65,0.3393212816666667,3,Timestamp,Duplicate
R_8JwHZsXCkBsjYip,67509792-1aa0-8008-a44b-7cdb8982b3f5,04122024,04122024_1730_9,extracted_from_message,my ID is 04122024_17:30_9,2024-12-04 07:56:00,2024-12-04 17:55:30.345991,9.99176277524895,9.566666666666666,0.4250961086111111,2,Timestamp,Duplicate
R_8u9dCJBcJ4GMw93,6751c498-3e90-8009-b441-9dfc60f1f0f7,05122024_0240_Derived,05122024_1519_02,extracted_from_message,my id is 05122024_1519_02,2024-12-05 02:40:00,2024-12-05 15:19:52.535563,12.664593211942249,12.65,0.014593211944444445,3,Timestamp,Complete
R_8RiqfZnBGKUyxyx,674eeddd-dd34-8008-8d39-e4af2fecf018,03122024,03122024_1138_9,extracted_from_message,My ID is 03122024_1138_9,2024-12-03 02:26:00,2024-12-03 11:39:10.175871,9.21949329747094,9.2,0.0194932975,3,Timestamp,Duplicate
R_8LuL24DXpSIjZoi,674f0e3a-b8dc-8012-aa78-aff7a8827b1e,0312024,0312024_1345_15,extracted_from_message,My ID is 0312024_1345_15,2024-12-03 04:13:00,2024-12-03 13:57:15.076829,9.737521341376834,,,1,Timestamp,Complete
R_2Wok5Mely1KHyYp,674f23ae-c04c-8002-b5b2-9dec1f5889e9,03122024_0521_Derived,01122024_1500_11,extracted_from_message,01122024_1500_11,2024-12-03 05:21:00,2024-12-03 15:28:47.006576,10.129724048905903,38.35,48.47972404888889,2,Timestamp,Duplicate
R_871mYYbHmgoE9ss,674f4589-ca74-8008-8b23-e25b8c6526f5,03122024,03122024_1730_12,extracted_from_message,My ID is 03122024_1730_12,2024-12-03 06:37:00,2024-12-03 17:53:14.467209,11.270685335861312,10.883333333333333,0.38735200249999996,3,Timestamp,Duplicate
R_87WnAD8rg8txSH8,67502ffe-9700-800d-848b-67f2a5e84fb4,04122024_0227_Derived,04122024_1033,generated_from_conv_time,fgs,2024-12-04 02:27:00,2024-12-04 10:33:34.768337,8.109657871392038,,,0,Timestamp,Duplicate
R_2w15kFEjLswIogs,675050f0-b064-800d-ab69-73825e01734e,04122024,04122024_1253_21,extracted_from_message,My ID is 04122024_1253_21,2024-12-04 04:12:00,2024-12-04 12:54:09.091043,8.70252528972096,8.683333333333334,0.01919195638888889,3,Timestamp,Duplicate
R_8EMuOMROJlmr8vj,675053e5-19cc-800e-8d5f-eb3994efb5da,04122024_0527_Derived,04122024_1306,generated_from_conv_time,b,2024-12-04 05:27:00,2024-12-04 13:06:45.392088,7.662608913315667,,,0,Timestamp,Duplicate
R_2ZKdahSPPBZUaEa,675073f3-583c-8005-82a7-5a83c6d4056c,041224,041224_1500_20,extracted_from_message,My ID is 041224_1500_20,2024-12-04 06:36:00,2024-12-04 15:23:31.575378,8.792104271650315,,,1,Timestamp,Duplicate
R_8DSZOBU5IVtSADf,6751c4e2-9e7c-8008-ade1-815668b77369,05122024,05122024_1500_18,extracted_from_message,My ID is 05122024_1500_18,2024-12-05 02:40:00,2024-12-05 15:21:06.869837,12.685241621401575,12.333333333333334,0.3519082880555555,3,Timestamp,Duplicate
R_2DYa2YELlIKFRGd,6751d878-46c8-800c-869f-094989aa15ac,03122024,03122024_1615_22,extracted_from_message,My ID is 03122024_1615_22,2024-12-05 07:54:00,2024-12-05 16:44:40.501172,8.84458365890715,39.65,48.494583658888885,3,Timestamp,Duplicate
R_2CU9FSlQcMasje1,674eed23-0ef8-800d-b2a9-0457eef9f9c7,03122024,03122024_1115_21,extracted_from_message,My ID is 03122024_11:15_21,2024-12-03 02:26:00,2024-12-03 11:36:03.563834,9.167656620542209,8.816666666666666,0.35098995388888893,2,Timestamp,Duplicate
R_2b2zGNnik1EBlct,674f00d0-b794-8008-a2ba-d8837b71519f,03122024,03122024_1230_17,extracted_from_message,My ID is 03122024_1230_17,2024-12-03 04:13:00,2024-12-03 13:00:01.031833,8.783619953592618,8.283333333333333,0.5002866202777778,3,Timestamp,Duplicate
R_2d1cJl2Z7qW7UvH,674f1176-2f50-8002-a787-baa1bd721b77,03122024,03122024_1345_11,extracted_from_message,My ID is 03122024_1345_11,2024-12-03 05:21:00,2024-12-03 14:11:02.438809,8.834010780255,8.4,0.4340107802777778,3,Timestamp,Duplicate
R_2tePetn1S9nNGlb,674f4317-c830-8008-a1af-6abdffb1b9de,03122024_0637_Derived,03122024_1742,generated_from_conv_time,"hey chat, i need your help ",2024-12-03 06:37:00,2024-12-03 17:42:48.550002,11.096819445027245,,,0,Timestamp,Complete
R_8JbliQyjtwbbfzU,67502f4e-702c-8008-9a4f-041ed3e46d17,04122024,04122024_1000_12,extracted_from_message, My ID is 04122024_1000_12,2024-12-04 02:27:00,2024-12-04 10:30:38.687518,8.060746532744831,7.55,0.5107465327777778,3,Timestamp,Duplicate
R_2mttwHpj0uQAEuF,67504306-7c74-8013-8e06-e22adbbde8bd,04122024,04122024_1154_16,extracted_from_message,My ID is 04122024_1154_16,2024-12-04 04:12:00,2024-12-04 11:54:46.739785,7.712983273598883,7.7,0.01298327361111111,3,Timestamp,Duplicate
R_2yLwTYriUnyI06Z,67506358-10c4-8005-992a-5488573a491b,04122024,04122024_1612_14,extracted_from_message,My ID is 04122024_1612_14.,2024-12-04 05:27:00,2024-12-04 14:12:41.039603,8.761399889720812,10.75,1.9886001102777777,3,Timestamp,Duplicate
R_2J1L8Hs8sa1DRUY,67508513-5df8-8002-b6fe-7996a00af6f2,04122024,04122024_1615_11,extracted_from_message,My ID is 04122024_1615_11,2024-12-04 06:36:00,2024-12-04 16:36:35.650658,10.009902960525618,9.65,0.35990296055555554,3,Timestamp,Duplicate
R_8k5UluM1dMa3s3v,6751c2ed-31b4-8012-9a28-93ae63179fe6,05122024,05122024_1500_8,extracted_from_message,My ID is 05122024_1500_8,2024-12-05 02:40:00,2024-12-05 15:12:45.391958,12.545942210555076,12.333333333333334,0.21260887722222224,3,Timestamp,Duplicate
R_8t3lx2VeEtdJqGR,6751d893-bdb8-8008-9e82-33a3cb5e1faa,05122024_0754_Derived,05122024_1645,generated_from_conv_time,plural,2024-12-05 07:54:00,2024-12-05 16:45:08.016713,8.852226864695549,,,0,Timestamp,Duplicate
R_8ySWQdIkGNZljMt,674da79b-5fe8-8005-a7f5-8d3fca641afe,02122024_0409_Derived,02122024_1200_20,extracted_from_message,02122024_1200_20,2024-12-02 04:09:00,2024-12-02 12:27:08.162461,8.302267350289556,7.85,0.45226735027777776,2,Timestamp,Duplicate
R_80W9fsTDlF9qwE1,674ed8e6-dbf0-8005-9f2e-27ae1184720c,03122024_0226_Derived,03122024_1009,generated_from_conv_time,can you translate esperaanto,2024-12-03 02:26:00,2024-12-03 10:09:43.186397,7.72866288807657,,,0,Timestamp,Duplicate
R_2kqgOLlf0HMpEyZ,674f01f4-f358-800c-b30e-c1a248c02133,31224130422,31224130422,extracted_from_message,My ID is 31224130422,2024-12-03 04:13:00,2024-12-03 13:04:53.182802,8.864773000544972,,,1,Timestamp,Complete
R_2WOmr3gowlySP4v,674f2385-86e0-8009-b2a7-77faa572cdbb,03122024_0521_Derived,03122024_1528,generated_from_conv_time,verbs in Esperanton.,2024-12-03 05:21:00,2024-12-03 15:28:05.770726,10.118269646101528,,,0,Timestamp,Duplicate
R_8LdU8fiXeyqOnOh,674f3403-4e30-8008-9aa5-afd019d4ae24,03122024,03122024_1615_18,extracted_from_message,My ID is 03122024_1615_18,2024-12-03 06:37:00,2024-12-03 16:38:27.532412,10.024314558903376,9.633333333333333,0.3909812255555556,3,Timestamp,Duplicate
R_2h6pjap0QjtdTwV,67502dd9-44e4-8005-9087-f25aa94ee804,04122024,04122024_1000_20,extracted_from_message,My ID is 04122024_1000_20,2024-12-04 02:27:00,2024-12-04 10:24:25.485507,7.957079307503171,7.55,0.40707930750000004,3,Timestamp,Duplicate
R_2GEvnGWqrzZ7Usb,675050b1-5354-8007-bf5e-a7de1941bcfe,04122024,04122024_1230_13,extracted_from_message,My ID is 04122024_1230_13,2024-12-04 04:12:00,2024-12-04 12:53:05.565406,8.684879279467795,8.3,0.38487927944444444,3,Timestamp,Duplicate
R_2Lt9kN9TBEWGxxW,67506445-6908-8008-bf40-738389895c63,04122024,04122024_1345_17,extracted_from_message,My ID is 04122024_1345_17,2024-12-04 05:27:00,2024-12-04 14:16:37.659798,8.8271277216408,8.3,0.5271277216666667,3,Timestamp,Duplicate
R_8ouIEiQjUI8dAYF,675077c2-e1a4-8012-b35e-82103ba1f58f,04122024_0636_Derived,04122024_1539,generated_from_conv_time,the bird in esperanto,2024-12-04 06:36:00,2024-12-04 15:39:47.082852,9.06307856996854,,,0,Timestamp,Duplicate
R_2sfpEnYBYRgHDCV,675097e0-5a04-800e-9ed5-cb59ae18a187,04122024_0756_Derived,04122024_1756,generated_from_conv_time,\r\n\rSelect the complement to the sentence that gives the most logical\r\nmeaning to the sentence.\,2024-12-04 07:56:00,2024-12-04 17:56:48.726858,10.013535238305728,,,0,Timestamp,Duplicate
R_8kRBH9jzXs7sOeT,6751c410-6dbc-8008-8b11-eddcaeeab736,05122024_0240_Derived,05122024_1517,generated_from_conv_time,"I am learning about Esperanto, verb should end with as. so what is fly in Esperanto?",2024-12-05 02:40:00,2024-12-05 15:17:36.767489,12.62687985804346,,,0,Timestamp,Duplicate
R_8uwcMjXdaLIAXtH,6751c5aa-7a14-800e-a94c-a6bccd850f16,05122024,05122024_1500_10,extracted_from_message,My ID is 05122024_1500_10,2024-12-05 07:54:00,2024-12-05 15:24:26.698468,7.5074162411027485,7.1,0.40741624111111113,3,Timestamp,Duplicate
R_8U4OqbqDVvcun6h,6748628a-b840-8008-9a30-c50cd377cdb2,28112024_0257_Derived,28112024_1200_12,extracted_from_message,28112024_1200_12,2024-11-28 02:57:00,2024-11-28 12:31:07.031479,9.568619855244954,9.05,0.5186198552777778,2,Timestamp,Complete
R_21QQA4gsTwDL8Oa,674eed2c-3014-8005-bb36-5940bcaee158,3,3rd,extracted_from_message,My ID is 3rd Decmber 11:15 20,2024-12-03 02:26:00,2024-12-03 11:36:13.763895,9.170489970842997,,,1,Timestamp,Duplicate
R_8Brl5m8V7tsg6vo,674f0364-2d00-8008-b0fd-be15aa9275c3,03122024_0413_Derived,03122024_1230_9,extracted_from_message,03122024_1230_9,2024-12-03 04:13:00,2024-12-03 13:11:00.366289,8.966768413583438,8.283333333333333,0.6834350802777778,2,Timestamp,Complete
R_8rJsiVt13ocLYLr,674f22cc-b888-8005-ae01-e9b2a0106306,03122024,03122024_1500_14,extracted_from_message,My ID is 03122024_15:00_14,2024-12-03 05:21:00,2024-12-03 15:25:00.904313,10.066917864746518,9.65,0.4169178647222222,2,Timestamp,Duplicate
R_8jGTfGfCZMDgn5r,674f33ed-0704-8008-9a91-3be4eec96998,03,03122024_1637_9,extracted_from_message,My ID is 03/12/2024 _ 16:37 _ 9,2024-12-03 06:37:00,2024-12-03 16:38:05.592113,10.018220031393898,10.0,0.018220031388888887,3,Timestamp,Duplicate
R_81F7KCNY6085wDj,67502dd8-c304-8005-8d37-de91f5532d56,04122024,04122024_1000_20,extracted_from_message,My ID is 04122024_1000_20,2024-12-04 02:27:00,2024-12-04 10:24:25.145081,7.956984744734235,7.55,0.4069847447222222,3,Timestamp,Duplicate
R_29tB2dlYXkT5MyL,67505142-34a4-8010-9d9b-74ac8a4ae69e,04122024_0412_Derived,20479398_1230_19,extracted_from_message,20479398_1230_19,2024-12-04 04:12:00,2024-12-04 12:55:30.455974,8.725126659472783,,,2,Timestamp,Complete
R_2G7kNiSuVC0gFNF,67506427-d04c-8005-a90b-df5f03b04cdb,04122024_0527_Derived,04122024_1416,generated_from_conv_time,what is hierau in esperante,2024-12-04 05:27:00,2024-12-04 14:16:08.245079,8.818956966400146,,,0,Timestamp,Duplicate
R_8M0DciwiR7b5M6s,675076fc-a064-8010-92cc-6cd2ecc6962d,04122024,04122024_1536_19,extracted_from_message,My ID is 04122024_1536_19,2024-12-04 06:36:00,2024-12-04 15:36:28.985144,9.008051428861089,9.0,0.008051428888888889,3,Timestamp,Duplicate
R_81imI65RUXaZ7mO,6751c538-2804-8012-9656-e32c9fd3b1fd,05122024,05122024_1500_4,extracted_from_message,My ID is 05122024_1500_4,2024-12-05 02:40:00,2024-12-05 15:22:32.455439,12.709015399747425,12.333333333333334,0.3756820663888889,3,Timestamp,Duplicate
R_8ANDNswAT4iIZEM,6751d99a-e2b0-8007-a026-a3259819ee77,05122024,05122024_1649_13,extracted_from_message,My ID is 05122024_16:49_13,2024-12-05 07:54:00,2024-12-05 16:49:31.181893,8.925328303641743,8.916666666666666,0.008661636944444445,2,Timestamp,Duplicate
R_8erc40ZIIJPGJBb,67486288-3f38-8013-bd0c-101cc1692241,28112024_0257_Derived,28112024_1200_16,extracted_from_message,28112024_1200_16,2024-11-28 02:57:00,2024-11-28 12:31:04.548313,9.567930086917347,9.05,0.5179300869444444,2,Timestamp,Duplicate
R_2djYqncKQ1NPSql,674da537-9f4c-800c-b24f-cfd7b30fc34e,01122024,01122024_1215_7,extracted_from_message,MYID is 01122024_1215_7,2024-12-02 04:09:00,2024-12-02 12:16:55.845211,8.132179225285848,15.9,24.03217922527778,3,Timestamp,Complete
R_2Hp64jFL9wJvilV,674edfb6-5fb0-8008-8eee-11206b6ba9b7,03122024,03122024_1000_6,extracted_from_message,my ID is 03122024_10:00_6,2024-12-03 02:26:00,2024-12-03 10:38:46.681022,8.212966950535774,7.566666666666666,0.6463002838888889,2,Timestamp,Duplicate
R_2Xd4pFj9nmxW5rP,674f0313-1700-800c-bc01-d49531b1e15f,03122024_0413_Derived,03122024_1309,generated_from_conv_time,Tom dormas.\r\n\r\n\r\nAnna lernas.\r \n\r\nLa hundo flugas.\r\n \n\r\nLa birdo estas granda.\r\n,2024-12-03 04:13:00,2024-12-03 13:09:39.313571,8.944253769715628,,,0,Timestamp,Duplicate
R_8qZNxbCUXfX5uZd,674f2334-de2c-8010-8670-ff528e101311,03122024_0521_Derived,13122024_1526_19,extracted_from_message,MY Id is 13122024_15:26_19,2024-12-03 05:21:00,2024-12-03 15:26:45.490724,10.095969645579656,250.08333333333334,239.98736368777776,2,Timestamp,Duplicate
R_2Q4cXuEFPOgDtCx,674f332c-0608-800e-ae47-f592b3f98463,03122024_0637_Derived,03122024_1634,generated_from_conv_time,what is to fly in esperanto,2024-12-03 06:37:00,2024-12-03 16:34:52.838712,9.964677419993613,,,0,Timestamp,Duplicate
